,회사명,시기,지원분야,대학,계열,전공,학점,토익,토익스피킹,오픽,외국어,자격증,해외경험,인턴,수상내역,봉사
3748,SGC이테크건설㈜,2014년,,수도권4년제,건축공학과,,-,855점,-,-,-,-,1회,-,-,1회
3749,SGC이테크건설㈜,2014년,,서울4년제,생명화학공학과,,-,950점,-,-,-,1개,1회,-,-,1회
3750,㈜에이스디지텍,2011년,품질관리자,지방4년제,공학계열,기계공,3,575점,-,-,-,-,-,-,-,-
3751,㈜에이스디지텍,2010년,,서울4년제,-,,3,800점,-,-,-,-,-,-,-,-
3752,㈜에이스디지텍,2010년,생산직종사자,초대졸,기타계열,카일렉트로닉스,3.5,-,-,-,-,3개,-,-,-,-
3753,㈜에이스디지텍,2010년,품질관리자,초대졸,공학계열,전자통신,4.3,-,-,-,-,-,-,-,-,-
3754,㈜에이스디지텍,2010년,생산직종사자,고졸,-,,-,-,-,-,-,1개,-,-,-,-
3755,㈜에이스디지텍,2009년,반도체엔지니어,초대졸,공학계열,생산자동화공학과,3.79,-,-,-,-,-,-,-,-,-
3756,㈜에이스디지텍,2009년,현장관리자,고졸,-,,-,-,-,-,-,3개,-,-,-,-
3757,㈜에이스디지텍,2008년,자재관리자,초대졸,상경계열,산업정보,3,-,-,-,-,2개,-,-,-,-
3758,㈜에이스디지텍,2008년,구매관리자,고졸,-,,-,-,-,-,-,-,-,-,-,-
3759,㈜에이스디지텍,2008년,생산직종사자,초대졸,예/체능학계열,레져스포츠,3.5,-,-,-,-,-,-,-,-,-
3760,(주)하림,2017년,품질관리자,수도권4년제,공학계열,산업경영공학,3.6,830점,Lv6,-,-,-,-,-,-,-
3761,(주)하림,2017년,제품영업,서울4년제,법학계열,법,3.59,870점,-,IH,-,1개,1회,-,1회,-
3762,(주)하림,2016년,,서울4년제,식품생명공학과,,4.5,880점,-,-,-,4개,1회,1회,-,1회
3763,(주)하림,2016년,화학엔지니어,서울4년제,생활과학계열,식품생명공학과,4.5,880점,-,IH,-,3개,1회,1회,-,1회
3764,(주)하림,2015년,포장·가공담당자,고졸,-,,-,-,-,-,-,1개,-,-,-,-
3765,(주)하림,2015년,,서울4년제,글로벌경영,,3,-,-,-,-,5개,-,2회,-,1회
3766,(주)하림,2015년,,수도권4년제,법학과,,4,-,-,-,-,1개,-,-,1회,-
3767,(주)하림,2015년,온라인마케터,수도권4년제,법학과,,4,-,-,-,-,1개,-,-,1회,-
3768,(주)하림,2015년,온라인마케터,서울4년제,글로벌경영,,3,-,Lv5,-,-,5개,-,2회,-,1회
3769,(주)하림,2014년,품질관리자,지방4년제,공학계열,전기학과,3.43,-,-,-,-,-,1회,-,2회,1회
3770,㈜포스코퓨처엠,2023년,설비엔지니어,지방4년제,공학계열,기계공학과,4.29,-,Lv6,-,-,2개,-,1회,-,-
3771,㈜포스코퓨처엠,2022년,품질관리자,서울4년제,공학계열,에너지공학과,3.87,840점,-,IH,-,2개,-,1회,-,-
3772,㈜포스코퓨처엠,2022년,품질관리자,지방4년제,공학계열,화학공학,3.7,-,-,IM2,-,1개,-,-,-,-
3773,㈜포스코퓨처엠,2021년,품질관리자,서울4년제,공학계열,화학공학과,3.9,910점,Lv6,-,-,-,-,-,-,-
3774,㈜포스코퓨처엠,2021년,생산직종사자,고졸,-,,-,-,-,-,-,5개,-,-,-,-
3775,㈜포스코퓨처엠,2021년,생산직종사자,고졸,-,,-,-,-,-,-,5개,-,-,-,-
3776,㈜포스코퓨처엠,2021년,품질관리자,서울4년제,공학계열,화학공학과,3.9,910점,Lv6,-,-,-,-,-,-,-
3777,㈜포스코퓨처엠,2021년,품질관리자,서울4년제,공학계열,화학공학과,3.9,910점,Lv6,-,-,-,-,-,-,-
3778,㈜포스코퓨처엠,2021년,인사담당자,서울4년제,법학계열,법학과,4.31,945점,-,-,-,4개,-,-,-,-
3779,㈜포스코퓨처엠,2020년,화학엔지니어,대학원,자연과학계열,화학과,4.3,-,-,IH,-,-,1회,-,-,-
3780,엠케이전자㈜,2014년,품질관리자,대학원,인문과학계열,경영학,3.83,-,-,-,-,-,-,-,1회,1회
3781,엠케이전자㈜,2014년,생산직종사자,고졸,-,,-,-,-,-,-,1개,-,-,-,-
3782,엠케이전자㈜,2014년,IT·기술영업,해외대학,상경계열,Accounting,2.96,-,-,-,-,-,-,-,-,2회
3783,엠케이전자㈜,2013년,품질관리자,초대졸,공학계열,신소재표면처리과,3.4,-,-,-,-,-,-,-,-,-
3784,엠케이전자㈜,2013년,생산직종사자,고졸,-,,-,-,-,-,-,-,-,-,-,-
3785,엠케이전자㈜,2013년,생산직종사자,고졸,-,,-,-,-,-,-,-,-,-,-,-
3786,엠케이전자㈜,2012년,반도체엔지니어,대학원,공학계열,신소재공,4.19,-,-,-,-,-,-,-,-,-
3787,엠케이전자㈜,2012년,품질관리자,지방4년제,공학계열,산업경영,3.5,600점,-,-,1개,2개,1회,-,-,-
3788,엠케이전자㈜,2011년,반도체엔지니어,대학원,공학계열,신소재공,4.13,550점,-,-,-,-,-,1회,-,-
3789,엠케이전자㈜,2011년,,서울4년제,공대,,3.2,955점,-,-,-,-,-,-,-,-
3790,㈜중앙건설,2011년,사무담당자,초대졸,예/체능학계열,커뮤니케이션디자인,4.2,-,-,-,-,-,-,-,-,-
3791,㈜중앙건설,2010년,현장관리자,고졸,-,,-,-,-,-,-,-,-,-,-,-
3792,㈜중앙건설,2010년,,서울4년제,경영,,3.82,-,-,-,-,-,-,-,-,-
3793,㈜중앙건설,2010년,회계담당자,초대졸,상경계열,세무회계학과,2.7,-,-,-,-,-,-,-,-,-
3794,㈜중앙건설,2010년,회계담당자,수도권4년제,사회과학계열,경영,3.45,-,-,-,-,2개,-,-,-,-
3795,㈜중앙건설,2009년,재무담당자,초대졸,사회과학계열,관광경영,3.4,-,-,-,-,-,-,-,-,-
3796,㈜중앙건설,2009년,현장관리자,지방4년제,인문과학계열,국어국문학,3.15,-,-,-,-,-,1회,-,-,-
3797,㈜중앙건설,2009년,회계담당자,초대졸,사회과학계열,부동산경영과,3.79,-,-,-,-,3개,-,-,-,-
3798,㈜중앙건설,2009년,사무담당자,지방4년제,기타계열,항공여행,4.04,-,-,-,-,-,-,-,-,1회
3799,㈜중앙건설,2008년,분양매니저,수도권4년제,사회과학계열,부동산,2.95,580점,-,-,-,-,-,-,-,-
3800,아우디폭스바겐코리아(주),2016년,비서,초대졸,기타계열,항공운항,3.95,725점,-,IH,-,-,2회,-,-,-
3801,아우디폭스바겐코리아(주),2015년,인바운드상담원,고졸,-,,-,-,-,-,-,1개,-,-,-,-
3802,아우디폭스바겐코리아(주),2015년,인사담당자,서울4년제,사회과학계열,신문방송학과,3.76,920점,-,IH,-,2개,-,-,-,-
3803,아우디폭스바겐코리아(주),2015년,,서울4년제,자동차공학과,,3.2,805점,-,-,-,1개,-,-,-,1회
3804,아우디폭스바겐코리아(주),2015년,재무담당자,해외대학,상경계열,accounting,3.7,-,-,-,-,-,2회,-,1회,2회
3805,아우디폭스바겐코리아(주),2014년,네트워크엔지니어,초대졸,기타계열,컴퓨터공학,3.8,-,-,-,-,2개,1회,-,-,-
3806,아우디폭스바겐코리아(주),2014년,사무보조,초대졸,공학계열,자동차설계,4.15,-,-,-,-,2개,-,-,-,-
3807,아우디폭스바겐코리아(주),2014년,사무보조,초대졸,공학계열,자동차설계,4.15,-,-,-,-,2개,-,-,-,-
3808,아우디폭스바겐코리아(주),2013년,사무담당자,서울4년제,자동차공학과,,3.2,805점,-,-,-,1개,-,-,-,1회
3809,아우디폭스바겐코리아(주),2013년,비서,초대졸,인문과학계열,항공운항서비스학과,3.2,-,-,IH,-,2개,-,2회,-,-
3810,대양상선㈜,2012년,사무담당자,지방4년제,어문학계열,중국,3.82,-,-,-,-,4개,1회,3회,-,-
3811,대양상선㈜,2011년,회계담당자,수도권4년제,상경계열,경영,3.54,795점,-,-,-,2개,-,-,1회,2회
3812,대양상선㈜,2011년,재무담당자,해외대학,상경계열,College,3.38,-,-,-,-,1개,-,-,-,-
3813,대양상선㈜,2011년,,서울4년제,-,,4.3,-,-,-,-,-,-,-,-,-
3814,대양상선㈜,2011년,경영·비즈니스기획,대학원,인문과학계열,현대문학,3.88,-,-,-,-,1개,-,-,-,-
3815,대양상선㈜,2011년,재무담당자,해외대학원,상경계열,회계학,4.29,-,-,-,-,2개,1회,-,1회,2회
3816,대양상선㈜,2011년,IT·기술영업,서울4년제,공학계열,화학공,3.68,845점,-,-,1개,2개,-,-,-,-
3817,대양상선㈜,2010년,온라인마케터,대학원,상경계열,경영,3.48,-,-,-,1개,1개,-,-,-,-
3818,대양상선㈜,2010년,경영·비즈니스기획,서울4년제,어문학계열,한국어,4.23,-,-,-,-,-,-,-,-,-
3819,대양상선㈜,2010년,사무보조,서울4년제,사회과학계열,경영,3.56,-,-,-,-,2개,-,-,1회,2회
3820,(주)엔투비,2015년,경영·비즈니스기획,지방4년제,공학계열,신소재공학과,3.76,-,-,-,-,2개,-,-,1회,2회
3821,(주)엔투비,2015년,인사담당자,서울4년제,법학계열,법학과,3.74,885점,-,-,-,2개,-,-,2회,3회
3822,(주)엔투비,2014년,해외영업,지방4년제,인문과학계열,관광통역,3.93,-,-,-,-,2개,3회,-,-,5회
3823,(주)엔투비,2014년,,지방4년제,기계공학과,,-,860점,-,-,-,2개,-,1회,-,-
3824,(주)엔투비,2014년,구매관리자,지방4년제,상경계열,경영,3.9,900점,Lv7,-,-,1개,1회,-,2회,1회
3825,(주)엔투비,2013년,구매관리자,서울4년제,어문학계열,아랍지역,3.73,-,-,-,1개,-,2회,1회,-,1회
3826,(주)엔투비,2013년,구매관리자,서울4년제,상경계열,글로벌경영학과,3.32,880점,Lv6,-,-,-,1회,-,-,1회
3827,(주)엔투비,2012년,법인영업,해외대학,상경계열,경제학과,3.44,-,-,IM3,-,-,1회,-,-,-
3828,(주)엔투비,2010년,구매관리자,수도권4년제,상경계열,경영,3.1,-,-,-,-,2개,-,-,1회,3회
3829,(주)엔투비,2010년,,지방4년제,기계공학,,4.09,860점,-,-,-,2개,-,1회,-,-
3830,(주)바이더웨이,2010년,영업지원,지방4년제,예/체능학계열,실용음악,3.07,-,-,-,-,1개,-,-,-,-
3831,(주)바이더웨이,2010년,분양매니저,수도권4년제,사회과학계열,행정,2.88,-,-,-,-,1개,-,-,-,-
3832,(주)바이더웨이,2010년,분양매니저,서울4년제,사회과학계열,부동산,3.63,745점,-,-,-,5개,-,-,-,-
3833,(주)바이더웨이,2010년,매장관리자,초대졸,공학계열,컴퓨터정보기술,4.4,-,-,-,-,-,-,-,-,-
3834,(주)바이더웨이,2009년,자재관리자,고졸,-,,-,-,-,-,-,1개,-,-,-,-
3835,(주)바이더웨이,2009년,자재관리자,고졸,-,,-,-,-,-,-,1개,-,-,-,-
3836,(주)바이더웨이,2009년,매장관리자,고졸,-,,-,-,-,-,1개,1개,-,-,-,-
3837,(주)바이더웨이,2009년,,수도권4년제,-,,3.3,880점,-,-,-,4개,-,-,-,-
3838,(주)바이더웨이,2008년,매장관리자,고졸,-,,-,-,-,-,-,-,-,-,-,-
3839,(주)바이더웨이,2008년,온라인마케터,수도권4년제,사회과학계열,행정,3.57,-,-,-,-,3개,-,-,-,-
3840,지멘스(주),2014년,,해외대학,-,,2.59,-,-,-,-,-,1회,-,-,-
3841,지멘스(주),2014년,,해외대학,International,Business,3.38,-,-,-,-,-,1회,1회,5회,1회
3842,지멘스(주),2014년,설치·수리기사,대학원,공학계열,전기전자공학부,4,-,-,-,-,-,-,-,-,-
3843,지멘스(주),2014년,경영·비즈니스기획,수도권4년제,상경계열,경영학과,3.59,-,-,IH,-,-,-,-,-,-
3844,지멘스(주),2014년,품질관리자,지방4년제,의/약학계열,의용공학과,3.3,720점,-,-,-,3개,1회,-,2회,3회
3845,지멘스(주),2014년,전기·전자엔지니어,지방4년제,공학계열,전자전기컴퓨터공학부,3.52,775점,-,-,-,-,-,3회,-,-
3846,지멘스(주),2014년,사무담당자,지방4년제,어문학계열,실용영어학과,3.2,-,-,-,-,-,-,-,-,4회
3847,지멘스(주),2013년,시스템엔지니어,서울4년제,컴퓨터공학과,,-,-,-,-,-,1개,1회,-,-,-
3848,지멘스(주),2013년,온라인마케터,대학원,상경계열,디지털비지니스,4.15,865점,Lv6,-,-,-,1회,-,-,-
3849,지멘스(주),2012년,IT·기술영업,해외대학,공학계열,기계공학,3.3,-,-,-,-,-,1회,-,-,1회
3850,㈜세광중공업,2012년,사무보조,고졸,-,,-,-,-,-,-,4개,-,-,-,-
3851,㈜세광중공업,2010년,,서울4년제,법학,,-,910점,-,-,-,-,2회,-,1회,2회
3852,㈜세광중공업,2010년,회계담당자,지방4년제,인문과학계열,호텔경영,3,-,-,-,-,-,-,-,-,-
3853,㈜세광중공업,2010년,현장관리자,지방4년제,공학계열,전기전자공,2.99,800점,Lv6,-,-,2개,3회,-,-,-
3854,㈜세광중공업,2009년,생산직종사자,초대졸,자연과학계열,정보통신,3.5,-,-,-,-,1개,-,-,-,-
3855,㈜세광중공업,2009년,현장관리자,고졸,-,,-,-,-,-,-,1개,-,-,-,-
3856,㈜세광중공업,2009년,품질관리자,고졸,-,,-,-,-,-,-,2개,-,-,-,-
3857,㈜세광중공업,2009년,생산직종사자,고졸,-,,-,-,-,-,-,-,-,-,-,-
3858,㈜세광중공업,2008년,품질관리자,초대졸,기타계열,선박해양시스템과(구,3.56,-,-,-,-,4개,-,-,-,-
3859,㈜세광중공업,2008년,생산직종사자,고졸,-,,-,-,-,-,-,-,-,-,-,-
3860,비테스코테크놀로지스코리아(유),2016년,사무보조,서울4년제,인문과학계열,경영학,3.1,-,-,-,-,1개,1회,-,-,-
3861,비테스코테크놀로지스코리아(유),2015년,,수도권4년제,프랑스언어문화전공,,3.58,815점,Lv6,-,-,1개,1회,-,-,-
3862,비테스코테크놀로지스코리아(유),2015년,구매관리자,대학원,상경계열,MBA,3.45,-,-,IM2,-,4개,1회,3회,1회,2회
3863,비테스코테크놀로지스코리아(유),2015년,생산직종사자,고졸,-,,-,-,-,-,-,-,-,-,-,-
3864,비테스코테크놀로지스코리아(유),2015년,생산직종사자,고졸,-,,-,-,-,-,-,-,-,-,-,-
3865,비테스코테크놀로지스코리아(유),2014년,생산직종사자,초대졸,공학계열,토목과,4.5,-,-,-,-,1개,-,-,-,-
3866,비테스코테크놀로지스코리아(유),2014년,자재관리자,지방4년제,상경계열,관광경영,3.66,-,-,-,-,2개,-,-,1회,4회
3867,비테스코테크놀로지스코리아(유),2014년,비서,서울4년제,사회과학계열,무역학과,3.7,-,-,-,-,-,1회,-,-,-
3868,비테스코테크놀로지스코리아(유),2014년,,지방4년제,-,,4.15,850점,Lv7,-,-,1개,1회,-,1회,1회
3869,비테스코테크놀로지스코리아(유),2014년,품질관리자,수도권4년제,공학계열,항공전자,3.75,890점,-,IM3,-,2개,-,-,-,-
3870,(주)SBS,2022년,경영·비즈니스기획,서울4년제,상경계열,경영학부,3.8,930점,Lv6,-,-,-,-,-,-,2회
3871,(주)SBS,2021년,,서울4년제,예/체능학계열,목조형가구학과,3.09,895점,-,-,-,-,-,-,-,2회
3872,(주)SBS,2021년,광고영업,서울4년제,상경계열,경영학부,3.8,930점,Lv6,-,-,-,-,-,-,2회
3873,(주)SBS,2021년,경영·비즈니스기획,서울4년제,어문계열,,3.9,975점,-,AL,-,1개,-,-,-,-
3874,(주)SBS,2018년,경영·비즈니스기획,대졸4년제,상경계열,무역학과,3.69,930점,Lv7,IM2,-,3개,1회,1회,1회,-
3875,(주)SBS,2018년,경영·비즈니스기획,지방4년제,상경계열,국제의료경영학과,2.71,715점,-,NL,-,2개,-,2회,-,5회
3876,(주)SBS,2018년,경영·비즈니스기획,지방4년제,상경계열,국제의료경영학과,2.71,715점,-,NL,-,2개,-,2회,-,5회
3877,(주)SBS,2016년,작가,수도권4년제,인문과학계열,철학과,4.2,-,-,-,-,-,-,-,-,-
3878,(주)SBS,2016년,그래픽디자이너,수도권4년제,영상디자인,,-,-,-,-,-,1개,-,-,-,-
3879,(주)SBS,2016년,홍보,서울4년제,철학,,-,835점,Lv6,-,-,-,-,2회,-,2회
3880,대성홀딩스㈜,2014년,영업지원,수도권4년제,상경계열,경영,3.6,710점,-,-,-,1개,-,-,-,-
3881,대성홀딩스㈜,2013년,시설관리자,초대졸,인문과학계열,경영과,2.79,-,-,-,-,-,-,-,-,-
3882,대성홀딩스㈜,2011년,영업지원,고졸,-,,-,-,-,-,-,4개,-,-,-,-
3883,대성홀딩스㈜,2010년,,서울4년제,-,,3.79,760점,-,-,-,1개,-,-,1회,1회
3884,대성홀딩스㈜,2009년,인바운드상담원,초대졸,컴퓨터정보,,-,-,-,-,-,4개,-,-,-,-
3885,대성홀딩스㈜,2009년,사무담당자,고졸,-,,-,-,-,-,-,1개,-,-,-,-
3886,대성홀딩스㈜,2008년,컨설턴트,대학원,상경계열,회계,3.94,650점,-,-,-,2개,-,-,-,-
3887,대성홀딩스㈜,2007년,재무담당자,서울4년제,상경계열,경영,3.92,950점,-,-,-,2개,2회,-,-,-
3888,대성홀딩스㈜,2007년,인사담당자,대학원,사범학계열,기업교육,4.3,-,-,-,-,3개,-,-,-,-
3889,대성홀딩스㈜,2007년,인바운드상담원,초대졸,기타계열,마케팅정보,3.06,-,-,-,-,-,-,-,-,-
3890,유진투자증권(주),2017년,재무담당자,서울4년제,상경계열,경영학부,3.76,920점,-,-,-,-,-,-,1회,2회
3891,유진투자증권(주),2017년,금융영업,서울4년제,상경계열,금융학과,3.7,-,-,-,-,1개,-,-,1회,3회
3892,유진투자증권(주),2017년,설문·리서치,서울4년제,자연과학계열,수학,3.5,955점,Lv7,IH,-,-,-,-,3회,-
3893,유진투자증권(주),2015년,금융영업,초대졸,상경계열,경영,3.38,-,-,-,-,5개,-,-,-,-
3894,유진투자증권(주),2015년,,서울4년제,국제학과,,-,930점,-,-,-,4개,-,-,-,-
3895,유진투자증권(주),2015년,,서울4년제,아랍어과,,-,720점,-,-,-,1개,-,-,-,-
3896,유진투자증권(주),2015년,,서울4년제,경제학전공,,-,895점,-,-,-,5개,-,-,-,-
3897,유진투자증권(주),2015년,,지방4년제,Finance,전공,-,845점,-,-,-,3개,-,-,-,-
3898,유진투자증권(주),2015년,,지방4년제,영어영문학과,,-,920점,-,-,-,5개,-,-,1회,1회
3899,유진투자증권(주),2015년,,수도권4년제,기계공학과,,-,835점,-,-,-,1개,-,-,-,1회
3900,(주)대웅제약,2022년,마케팅기획,지방4년제,인문과학계열,인도네시아ㆍ말레이시아어과,3.59,905점,IM3,-,-,4개,1회,-,1회,3회
3901,(주)대웅제약,2022년,품질관리자,서울4년제,자연과학계열,생명과학부,4.05,-,-,IH,-,-,-,-,-,-
3902,(주)대웅제약,2022년,품질관리자,서울4년제,자연과학계열,생명과학부,4.05,-,-,IH,-,-,-,-,-,-
3903,(주)대웅제약,2021년,바이오·제약연구원,서울4년제,자연과학계열,식품영양학과,0.38,855점,Lv6,-,-,4개,-,-,-,-
3904,(주)대웅제약,2021년,바이오·제약연구원,서울4년제,의/약학계열,간호학과,3.2,950점,Lv7,-,-,1개,-,-,-,-
3905,(주)대웅제약,2020년,온라인마케터,고졸,-,,-,-,-,-,-,5개,-,5회,-,-
3906,(주)대웅제약,2019년,경영·비즈니스기획,서울4년제,상경계열,경영계열,3.45,-,-,-,-,-,-,-,-,-
3907,(주)대웅제약,2018년,경영·비즈니스기획,수도권4년제,어문학계열,영미언어문화학과,3.84,980점,Lv7,-,-,1개,-,-,1회,1회
3908,(주)대웅제약,2018년,품질관리자,지방4년제,공학계열,응용화학공학과,3.45,855점,-,IM2,-,3개,1회,-,1회,2회
3909,(주)대웅제약,2018년,바이오·제약연구원,대학원,공학계열,생명공학,4.38,-,-,-,-,-,-,-,-,-
3910,흥아해운㈜,2015년,회계담당자,고졸,-,,-,-,-,-,-,-,-,-,-,-
3911,흥아해운㈜,2015년,회계담당자,서울4년제,상경계열,회계학과,3.3,840점,-,-,-,5개,-,4회,-,4회
3912,흥아해운㈜,2014년,,지방4년제,호텔컨벤션경영학과,,-,-,-,-,-,-,-,-,-,-
3913,흥아해운㈜,2014년,해외영업,해외대학,상경계열,경영경제,3.38,-,-,-,-,-,-,-,1회,4회
3914,흥아해운㈜,2011년,영업지원,초대졸,어문학계열,관광중국어,3.3,-,-,-,-,-,-,-,-,-
3915,흥아해운㈜,2011년,인사담당자,고졸,-,,-,-,-,-,-,4개,-,-,-,-
3916,흥아해운㈜,2011년,화학엔지니어,지방4년제,농/수산/해양학계열,해양생산,3.86,-,-,IM1,-,3개,-,-,-,-
3917,흥아해운㈜,2011년,사무담당자,지방4년제,법학계열,해사법,3.54,-,-,-,-,3개,2회,-,-,-
3918,흥아해운㈜,2011년,설치·수리기사,지방4년제,공학계열,기관시스템,3.68,880점,Lv6,-,-,2개,1회,-,-,-
3919,흥아해운㈜,2010년,,서울4년제,경제,,3.94,890점,-,-,-,1개,-,-,-,-
3920,한샘,2023년,제품영업,지방4년제,사회과학계열,사회복지학과,3.2,-,-,-,-,-,-,-,1회,-
